family	replicate	protein_locality	chemical_locality
LysR	290	0.1424670467224519	0.1632787869564717
MarR	290	0.0	0.102080634590551
NtrC/XylR	290	0.4036160573662519	0.0883379297410734
TetR	290	0.017327369670242	0.1055511081220357
AraC/XylS	291	0.329	0.0768602496136457
Fur	291	0.2419896720661375	0.0796076671775429
GntR	291	0.0	0.2049538841426001
LacI/GalR	291	0.0932274052478134	0.0883071595088698
LysR	291	0.1163710232229333	0.115858841227941
MarR	291	0.0	0.1456676079687631
NtrC/XylR	291	0.3090536040932107	0.1213611432805058
TetR	291	0.0234269677120394	0.0984556832166065
AraC/XylS	292	0.0	0.0668580645169125
Fur	292	0.2483855094248865	0.1004838498567501
GntR	292	0.1289665427509293	0.1111117179424995
IclR	292	0.0	0.0879911546793014
LysR	292	0.0992273469390256	0.0834458157044355
MarR	292	0.0885348101265822	0.0764746648372157
NtrC/XylR	292	0.4431549149625889	0.097804257822524
TetR	292	0.0048749307862679	0.0951186107635134
AraC/XylS	293	0.606	0.0803578242511322
Fur	293	0.1545565465465465	0.0729160295302963
GntR	293	0.0	0.0904891555127681
LacI/GalR	293	0.0	0.1091621881398052
LysR	293	0.1408577740213678	0.1356206939383304
MarR	293	0.0391637499999999	0.0890795982730611
NtrC/XylR	293	0.5242578971427944	0.0979086566356581
TetR	293	0.0166236744041048	0.089275319211479
AraC/XylS	294	0.0	0.0779463352202283
Fur	294	0.2758223684210527	0.1627367369029138
GntR	294	0.0	0.0906205906110643
IclR	294	0.0	0.0865423008686147
LacI/GalR	294	0.3729096209912537	0.1298656585135308
LysR	294	0.1335282099944336	0.1020440134661232
MarR	294	0.0	0.0816969635282085
NtrC/XylR	294	0.3564173989455184	0.1213304779018665
TetR	294	0.001795472868217	0.0851615960418407
AraC/XylS	295	0.2769999999999999	0.1101756504744609
Fur	295	0.0470344827586206	0.1581100022426553
IclR	295	0.0	0.1176512207661395
LacI/GalR	295	0.0	0.0614230361829702
LysR	295	0.0407310180864128	0.0977654355093664
MarR	295	0.0	0.0933798987112252
NtrC/XylR	295	0.493376578983617	0.0999294235005081
TetR	295	0.0234014204199337	0.1237443097058751
AraC/XylS	296	0.1645	0.1281727370703326
Fur	296	0.2458030630630631	0.0889771945567524
IclR	296	0.0	0.0849291826564303
LacI/GalR	296	0.1120785498489425	0.0932613819996146
LysR	296	0.0808380109970395	0.097159912464329
MarR	296	0.2705524861878453	0.1280166691300942
NtrC/XylR	296	0.0	0.0840234893161394
TetR	296	0.0210560735234364	0.0870274915242812
AraC/XylS	297	0.417	0.0690193533590662
Fur	297	0.0886804993337708	0.0699653089399005
GntR	297	0.1063972868217054	0.0931519848616889
IclR	297	0.0	0.2140007524113067
LysR	297	0.2668428402639404	0.0844619843809479
MarR	297	0.0	0.0963649374094756
NtrC/XylR	297	0.6011457461022209	0.1020537795931055
TetR	297	0.0159951216971197	0.0934760191275564
AraC/XylS	298	0.3568605919003115	0.0956550274437834
Fur	298	0.1255483870967742	0.1296315514172657
GntR	298	0.1551325301204819	0.1634720318005942
LysR	298	0.1230528803612297	0.0920976904016956
MarR	298	0.0342085714285714	0.1136903501255254
NtrC/XylR	298	0.5733356776114322	0.0626199613366343
TetR	298	0.0251060752562631	0.079060741641074
AraC/XylS	299	0.0	0.0728156155278629
Fur	299	0.0967927927927927	0.126417678182384
GntR	299	0.0	0.0923141815502816
IclR	299	0.0	0.0973943729440953
LacI/GalR	299	0.2389616519174041	0.123966338883229
LysR	299	0.0489242424242424	0.1097555836117539
MarR	299	0.0	0.1076662394729072
NtrC/XylR	299	0.4512324278472525	0.1150491058074389
TetR	299	0.0052543165511693	0.0986127852926512
AraC/XylS	300	0.3876666666666666	0.0929615039831621
Fur	300	0.2726669487278689	0.096624537960855
GntR	300	0.0	0.1089299700743582
IclR	300	0.1458247422680412	0.0761856976123621
LacI/GalR	300	0.0	0.0808265374764544
LysR	300	0.0700110224920007	0.0859730449879872
NtrC/XylR	300	0.4289030716316553	0.1313476968904577
TetR	300	0.0200101136392698	0.0876963913861613
AraC/XylS	301	0.0	0.072690120417147
Fur	301	0.3759281681681681	0.1365163687936345
GntR	301	0.0	0.1078006149499736
LacI/GalR	301	0.0	0.1434406838468378
LysR	301	0.172362635791881	0.1803646276124528
NtrC/XylR	301	0.4287371225577265	0.1722453180808759
TetR	301	0.026000966995716	0.0849511371595286
AraC/XylS	302	0.2123208722741432	0.0648054448339427
Fur	302	0.2995528764334805	0.1170374219134537
IclR	302	0.101865107913669	0.0920848744980958
LacI/GalR	302	0.0976333333333333	0.084222339323205
LysR	302	0.2020436541194124	0.0681491034560513
MarR	302	0.0	0.1007620608328289
NtrC/XylR	302	0.4984520543154176	0.1451112656440116
TetR	302	0.007429897402211	0.101957371848802
AraC/XylS	303	0.1313750295902811	0.1482869546911679
Fur	303	0.1884793543543543	0.0918283714336345
GntR	303	0.5493593073593074	0.0971159738427826
LacI/GalR	303	0.0	0.1324845005215787
LysR	303	0.1206696684915902	0.1031737499234039
MarR	303	0.0	0.0799264169629784
NtrC/XylR	303	0.2143070115906398	0.0751868610969639
TetR	303	0.0295409997134429	0.094997698119565
AraC/XylS	304	0.2769999999999999	0.081317031489924
Fur	304	0.5597079911119174	0.067139876273857
IclR	304	0.0	0.0837020215980944
LacI/GalR	304	0.0	0.1262920444391517
LysR	304	0.1949963644224757	0.1026541109625193
MarR	304	0.0319025974025974	0.0875242711396989
NtrC/XylR	304	0.1892528901734104	0.0939543037583015
TetR	304	0.0161017469735399	0.0911162626018887
AraC/XylS	305	0.202668743509865	0.076407759130386
Fur	305	0.2233893086292674	0.0613228908987837
GntR	305	0.0	0.1489116024479508
IclR	305	0.0	0.0735922233575498
LacI/GalR	305	0.0	0.0849162141887917
LysR	305	0.1395375610058731	0.094014503283533
MarR	305	0.0	0.0754296715541391
NtrC/XylR	305	0.3528725368532496	0.0960992042508429
TetR	305	0.0219856755376788	0.0994109848964978
AraC/XylS	306	0.1085477815699658	0.0821538400570471
Fur	306	0.2107887795174565	0.1667786855907423
GntR	306	0.0742811244979919	0.0854301469645809
IclR	306	0.0552415300546448	0.0642397110363035
LacI/GalR	306	0.105181729834791	0.0954052906378785
LysR	306	0.201945465098295	0.0846597818028516
MarR	306	0.0	0.0951614525827033
NtrC/XylR	306	0.5060708002384693	0.1719315114174176
TetR	306	0.0568116412750725	0.1003246367052641
Fur	307	0.1398859997420733	0.0765480371215138
GntR	307	0.0	0.1385354565598522
IclR	307	0.0	0.0827683291483354
LysR	307	0.1003404889236069	0.1008632868146363
MarR	307	0.0	0.0775055616030596
NtrC/XylR	307	0.4335962034553284	0.1138193049282077
TetR	307	0.0393597809551223	0.0954414967684783
AraC/XylS	308	0.0	0.0923615924261969
Fur	308	0.1938684210526315	0.0749422549076371
GntR	308	0.0	0.1118551574403298
IclR	308	0.0	0.1064563470116552
LacI/GalR	308	0.0	0.1144961438526143
LysR	308	0.1529854069142789	0.0988350373609726
MarR	308	0.0590232067510548	0.0862110128356143
NtrC/XylR	308	0.7173448669660037	0.1665150813778895
TetR	308	0.0127851262798813	0.0953069071490755
AraC/XylS	309	0.2123208722741432	0.1519533431057229
Fur	309	0.3466310501825518	0.1154937732668825
IclR	309	0.0	0.0728105315427973
LysR	309	0.1812981632401457	0.1141731180040653
MarR	309	0.0	0.0820231513153143
NtrC/XylR	309	0.7400145550502008	0.177714373391518
TetR	309	0.0117542389544663	0.1221932899663022
AraC/XylS	310	0.0	0.1148525422337217
Fur	310	0.1511644736842105	0.1987815963931916
GntR	310	0.0	0.0797102699358841
LacI/GalR	310	0.0	0.1000223347984498
LysR	310	0.1015476129398007	0.1775027807338628
MarR	310	0.0	0.1083189360746005
NtrC/XylR	310	0.4898981268533268	0.0678533299258055
TetR	310	0.0341018042098185	0.0828020453356037
AraC/XylS	311	0.417	0.1041762120090431
Fur	311	0.1730622222222222	0.0710725010358916
GntR	311	0.0	0.141386111555725
LysR	311	0.0869896124158481	0.1364235001824691
MarR	311	0.0858333333333333	0.083228396212416
NtrC/XylR	311	0.5449884515770973	0.0932820366157471
TetR	311	0.0157526755042592	0.1127253962380504
AraC/XylS	312	0.0	0.0937018326482398
Fur	312	0.1835252324901884	0.1426919354118194
GntR	312	0.0742811244979919	0.1154348656981988
LysR	312	0.063239528041998	0.104803979497999
MarR	312	0.0	0.1039585885457624
NtrC/XylR	312	0.613136580797336	0.1221905481843492
TetR	312	0.0169850892076323	0.0850675958401045
AraC/XylS	313	0.2769999999999999	0.0831408396996305
Fur	313	0.1263131991051454	0.0818928293928293
GntR	313	0.0	0.1484694027277581
IclR	313	0.0	0.1118001189178162
LacI/GalR	313	0.0	0.112614519912779
LysR	313	0.2034835069240901	0.1341498141719969
MarR	313	0.0	0.0951770309403837
NtrC/XylR	313	0.7280925561843729	0.0886969446418177
TetR	313	0.0222670120878344	0.0955461377178234
AraC/XylS	314	0.831	0.070280018670933
Fur	314	0.2094354945683859	0.0674364489166637
GntR	314	0.0	0.1101146698679178
LacI/GalR	314	0.0	0.1531456899503883
LysR	314	0.0808849923661244	0.0914084167728963
MarR	314	0.0	0.0908366143368144
NtrC/XylR	314	0.2191627763770657	0.1220013125285045
TetR	314	0.0146419000579103	0.1171843339016672
Fur	315	0.1511052631578947	0.0634475622564584
GntR	315	0.1052545351128445	0.0715405289828346
LacI/GalR	315	0.074441087613293	0.0868660233920092
LysR	315	0.2019972526939911	0.104646702157734
MarR	315	0.0	0.1047566617305934
NtrC/XylR	315	0.2989393263506532	0.1349621119140721
TetR	315	0.0087886543064337	0.0834629828091053
AraC/XylS	316	0.41625	0.1234294017718227
Fur	316	0.1858764011538914	0.0637021311378334
GntR	316	0.1840373577040243	0.0768209524286538
IclR	316	0.0	0.1067157896307837
LacI/GalR	316	0.5181	0.0968237457802393
LysR	316	0.1175834796736808	0.1231411044359638
MarR	316	0.0	0.0923547708282638
NtrC/XylR	316	0.3776754385964912	0.0783321813229356
TetR	316	0.0153111565936043	0.0788343994045364
AraC/XylS	317	0.0	0.1124172463822841
Fur	317	0.3994677588879202	0.0649805753770375
GntR	317	0.1867901234567901	0.0752008770802077
IclR	317	0.0	0.0927528414743008
LacI/GalR	317	0.1243032069970845	0.1419155439943411
LysR	317	0.1477280765967674	0.0909287978486416
MarR	317	0.0	0.0813761203097084
NtrC/XylR	317	0.5955105012537035	0.092761532657766
TetR	317	0.0139853198571272	0.1065010148168666
AraC/XylS	318	0.1415472481827621	0.0715303768612508
Fur	318	0.1863705521472392	0.0674210750312096
GntR	318	0.0	0.0857520467335414
LacI/GalR	318	0.106273157497322	0.0813932287671761
LysR	318	0.1215009207189113	0.0880947678969006
MarR	318	0.0	0.0796186158084137
NtrC/XylR	318	0.3933515024332989	0.1130984078868643
TetR	318	0.0270605423412151	0.0999282276129792
AraC/XylS	319	0.0	0.0790332483711889
Fur	319	0.2857761403508772	0.1124196730289167
GntR	319	0.1430973451327433	0.1639624641592664
LacI/GalR	319	0.1008292682926829	0.0707173411981242
LysR	319	0.079877541252693	0.0758667050073479
MarR	319	0.0	0.1284268624893562
NtrC/XylR	319	0.4268263940175985	0.0850381552999211
TetR	319	0.0420485722719181	0.0965626083606095
AraC/XylS	320	0.0	0.0775989536142791
Fur	320	0.2412845275930679	0.1244559726840629
GntR	320	0.0	0.0827748107173793
IclR	320	0.0	0.078804676014484
LacI/GalR	320	0.0829794117647058	0.1149809387591827
LysR	320	0.1940832658356278	0.0986103152130251
MarR	320	0.0	0.1104194064449185
NtrC/XylR	320	0.7851545215032449	0.0701434048311514
TetR	320	0.0159160134169273	0.0928921427501936
AraC/XylS	321	0.0	0.1145635616972651
Fur	321	0.1770830598810731	0.1116478051451354
GntR	321	0.0821401808785529	0.0961691399761754
LacI/GalR	321	0.3729096209912537	0.1061341220994963
LysR	321	0.1123931888777601	0.1043199842393028
MarR	321	0.0446636363636363	0.0831738341010399
NtrC/XylR	321	0.2898684972881933	0.1835625089065214
TetR	321	0.0292590480724883	0.0760815735041843
AraC/XylS	322	0.1061604361370716	0.1174842678195448
Fur	322	0.1103172413793103	0.1026183966372138
IclR	322	0.0	0.0824349702468602
LysR	322	0.1009918034432896	0.1257708748034182
MarR	322	0.0	0.0933998446080779
NtrC/XylR	322	0.4740825328243347	0.1002086714063698
TetR	322	0.0414531385748307	0.0990992584816562
AraC/XylS	323	0.112	0.0793171114302363
Fur	323	0.1058153153153153	0.0799038765736268
GntR	323	0.0	0.0847961789948504
IclR	323	0.7958983606557377	0.2361776030876891
LacI/GalR	323	0.2620966380963563	0.0885737870249519
LysR	323	0.220067640568097	0.0781035375872714
MarR	323	0.0	0.083349870619948
NtrC/XylR	323	0.4934333063655305	0.0973530744068602
TetR	323	0.027538132270493	0.135090231185616
AraC/XylS	324	0.0916822429906542	0.0994187794510765
Fur	324	0.1158141891891891	0.1497572440393754
GntR	324	0.0	0.0788270156545706
LacI/GalR	324	0.1609949918441881	0.0892190401760364
LysR	324	0.0386698986722571	0.0808898007814436
MarR	324	0.0289099378881987	0.0948762770645504
NtrC/XylR	324	0.5148816225641796	0.0954939815653845
TetR	324	0.015292019162316	0.1025488715859931
AraC/XylS	325	0.4246417445482865	0.1506271329734555
Fur	325	0.4097829864329524	0.1125900962149562
GntR	325	0.0	0.0983643694790882
IclR	325	0.1253191489361702	0.0738089815496549
LacI/GalR	325	0.2236093812375249	0.0840874614084894
LysR	325	0.0304666666666666	0.0811359387050693
MarR	325	0.3085700757575757	0.1294193322186195
NtrC/XylR	325	0.3648993029433707	0.0720764298092296
TetR	325	0.0201686771454266	0.0989181824779299
AraC/XylS	326	0.6145882658359294	0.1336211544266693
Fur	326	0.1816752311560737	0.1767864999106105
GntR	326	0.0953982300884955	0.1130284972861906
IclR	326	0.2189484536082474	0.0683897579810841
LacI/GalR	326	0.0	0.0650021133013644
LysR	326	0.2363401993934795	0.1436316098479156
MarR	326	0.0	0.0975708916714487
NtrC/XylR	326	0.7185240726936551	0.1297018763475125
TetR	326	0.0533921523474786	0.0902039096366271
AraC/XylS	327	0.0	0.0728069977305752
Fur	327	0.2512420681551116	0.138326935148969
GntR	327	0.0311316872427983	0.081324856196687
IclR	327	0.0	0.126208287188499
LysR	327	0.1895269501801944	0.1077210850841663
MarR	327	0.0	0.0978127012466702
NtrC/XylR	327	0.6087068988732011	0.1819032701686074
TetR	327	0.0284754298128525	0.0801917384110527
AraC/XylS	328	0.0	0.0827621889582526
Fur	328	0.1837864008179958	0.0694545320833004
GntR	328	0.1513382899628252	0.0567728041869477
LacI/GalR	328	0.0	0.1050837172571174
LysR	328	0.1028815898974629	0.0616269560717199
MarR	328	0.0	0.0888264588359165
NtrC/XylR	328	0.5748844958767358	0.111180650818006
TetR	328	0.0272976540421968	0.1033328148242559
Fur	329	0.2136531531531531	0.1020952800328437
GntR	329	0.2894052044609665	0.1387558744848538
IclR	329	0.1226368821292775	0.0672924009175529
LysR	329	0.0818024667959474	0.1131395027080865
MarR	329	0.0	0.0776517691963269
NtrC/XylR	329	0.684112923760786	0.0982741855735962
TetR	329	0.0037840909090909	0.1188562419394845
AraC/XylS	330	0.0916822429906542	0.0949533140728581
Fur	330	0.1673677419354838	0.0380927172225101
GntR	330	0.0775662650602409	0.0853555606268186
LysR	330	0.1540072839340677	0.1287524169692208
MarR	330	0.0680817532467532	0.0955958288718483
NtrC/XylR	330	0.5449884515770973	0.1252765689932264
TetR	330	0.043469570115401	0.0836054979588976
AraC/XylS	331	0.3060472481827622	0.0960657175943654
Fur	331	0.2598488918366219	0.0456696202348376
GntR	331	0.0	0.11400065407334
IclR	331	0.0	0.1037705171060996
LacI/GalR	331	0.0	0.0679126556690928
LysR	331	0.0848591120384949	0.1165217415824771
MarR	331	0.0	0.0829035126105208
NtrC/XylR	331	0.5102597497421478	0.0810245003556569
TetR	331	0.0175559650827326	0.1030807941551204
AraC/XylS	332	0.0570550363447559	0.1680055197592175
Fur	332	0.2515891891891892	0.1290857454092748
GntR	332	0.0	0.1049922613689753
LacI/GalR	332	0.0	0.1095016925682717
LysR	332	0.1705376378925201	0.0780712561851432
MarR	332	0.0	0.0789536213685719
NtrC/XylR	332	0.5495577498227114	0.1088868891683202
TetR	332	0.0312250117751682	0.1057767487318004
AraC/XylS	333	0.0	0.0884111424455357
Fur	333	0.26558021178376	0.0766121860098086
GntR	333	0.0	0.0930112587517026
LacI/GalR	333	0.251116918429003	0.1339433870096933
LysR	333	0.2113932934574831	0.1511704769842576
MarR	333	0.0	0.0991913294682047
NtrC/XylR	333	0.5256318114745815	0.1089906125072856
TetR	333	0.0163303428473429	0.0812312582249389
AraC/XylS	334	0.4195472481827622	0.0984986280357759
Fur	334	0.3433412085497476	0.0275653082549634
GntR	334	0.1551325301204819	0.1145424887766686
IclR	334	0.0	0.0391973989751093
LacI/GalR	334	0.0	0.1125643059886823
LysR	334	0.0223399356514973	0.1273329991662841
MarR	334	0.0	0.1159296590658252
NtrC/XylR	334	0.3967395149093683	0.1576171319779134
TetR	334	0.019824532489537	0.0853169176373524
AraC/XylS	335	0.2769999999999999	0.0937366033450257
Fur	335	0.5251225287356323	0.1191359368950832
GntR	335	0.0788308022870461	0.1457374252395439
IclR	335	0.0	0.0804735855208364
LacI/GalR	335	0.1952666666666666	0.085540705909686
LysR	335	0.1249091123495183	0.1098023087022419
MarR	335	0.0	0.1094321692530256
NtrC/XylR	335	0.546665203390223	0.0881932876093
TetR	335	0.0080674584859403	0.0937651993393413
AraC/XylS	336	0.0425288753799392	0.0964736519441047
Fur	336	0.0275793103448275	0.0983619245037308
GntR	336	0.1551325301204819	0.0808270788182757
LacI/GalR	336	0.0927971014492753	0.107785179212022
LysR	336	0.0676350716072799	0.1186103197670728
MarR	336	0.0	0.0629283119388977
NtrC/XylR	336	0.6957944589002673	0.0845113066360297
TetR	336	0.0151424767135348	0.0935269895708117
AraC/XylS	337	0.2100893545100672	0.1173279421619802
Fur	337	0.226054054054054	0.2054010706846841
GntR	337	0.0	0.1063889221226966
LacI/GalR	337	0.1602713864306784	0.0953017176082968
LysR	337	0.1635309750758358	0.0678621420021838
MarR	337	0.0438201754385964	0.0814337542874568
NtrC/XylR	337	0.4683618331123649	0.1110958913186565
TetR	337	0.0111372619464378	0.1039503438791388
AraC/XylS	338	0.333	0.1744303219403313
Fur	338	0.4190666666666667	0.0795856187592882
IclR	338	0.0	0.0622999663923576
LacI/GalR	338	0.2489382352941176	0.1246550881182366
LysR	338	0.1423838089501914	0.1008683995376501
MarR	338	0.0	0.1051574369298321
NtrC/XylR	338	0.857474245115453	0.1106308818848815
TetR	338	0.0118879815453191	0.07864933968508
AraC/XylS	339	0.2265891089108911	0.1029140509392179
Fur	339	0.2385652173913043	0.0700548830468697
GntR	339	0.3156468401486989	0.1043020412621392
LacI/GalR	339	0.082013725490196	0.0850064449536343
LysR	339	0.1097042496696513	0.0987306524983284
MarR	339	0.0	0.0782827073008226
NtrC/XylR	339	0.4267107590023997	0.0877968712443476
TetR	339	0.0227092144031678	0.0849616849279619
Fur	340	0.1244120534327431	0.1394437811510982
GntR	340	0.0	0.0691280119647413
IclR	340	0.1513893783192752	0.1158171852055348
LacI/GalR	340	0.0416416666666666	0.1644860021499265
LysR	340	0.2742219443057681	0.079847182311525
MarR	340	0.0228267973856209	0.102812476125387
NtrC/XylR	340	0.4038491257226329	0.1128845626089881
TetR	340	0.0118550375019501	0.0941024255642069
AraC/XylS	341	0.442	0.1064222148346067
Fur	341	0.4709449704454431	0.1110134680803479
IclR	341	0.229660516605166	0.0860052059320001
LacI/GalR	341	0.1933111782477341	0.121196316832014
LysR	341	0.1134311074324899	0.1020069252697212
MarR	341	0.059	0.0675213746680057
NtrC/XylR	341	0.3843347272287162	0.08710353127172
TetR	341	0.017371265477167	0.1037076683894071
AraC/XylS	342	0.0916822429906542	0.1012912115271898
Fur	342	0.2168104137331034	0.1331441174541084
GntR	342	0.0	0.0818568085671645
IclR	342	0.1039793814432989	0.0674828785572701
LacI/GalR	342	0.0829794117647058	0.0773893508234198
LysR	342	0.064028989627085	0.0966613407596504
MarR	342	0.0	0.0838839899890661
NtrC/XylR	342	0.2073516873889876	0.1125024229156732
TetR	342	0.023311274157519	0.0926531200678471
Fur	343	0.2475853552354907	0.0577724810282949
GntR	343	0.1369980620155038	0.1878692191244981
IclR	343	0.0	0.1049207862414273
LysR	343	0.2027337993511606	0.1275587960544928
MarR	343	0.0786666666666666	0.1127377887217369
NtrC/XylR	343	0.391260682527608	0.0774442970239422
TetR	343	0.016531546523452	0.1041335080303913
AraC/XylS	344	0.0	0.1114341573105327
Fur	344	0.3446181285823028	0.1105434856206624
GntR	344	0.0	0.0767681163230362
LacI/GalR	344	0.0	0.0738910771450171
LysR	344	0.2885874866079298	0.0855955828395563
MarR	344	0.0	0.0794087499202625
NtrC/XylR	344	0.6918014059753954	0.1065989462563142
TetR	344	0.06683758991547	0.1094759475971615
AraC/XylS	345	0.1011428571428571	0.0898572491768136
Fur	345	0.130419147059054	0.0625650134889265
GntR	345	0.0775662650602409	0.1091183452808249
IclR	345	0.0	0.1158164638827968
LacI/GalR	345	0.0	0.1281426188176995
LysR	345	0.1571089686055046	0.1278422715299368
MarR	345	0.0	0.0792076630416981
NtrC/XylR	345	0.5388340422479921	0.122580696340765
TetR	345	0.0258324421117487	0.1196476673375576
AraC/XylS	346	0.0916822429906542	0.070090856319064
Fur	346	0.1589323138928402	0.124417211328976
GntR	346	0.0	0.170358016745589
IclR	346	0.2629219858156029	0.0976975182942428
LacI/GalR	346	0.0504146341463414	0.0534494301374832
LysR	346	0.095717403692805	0.0984981124736164
MarR	346	0.0	0.0795104334548238
NtrC/XylR	346	0.4743410947864361	0.0692618713171324
TetR	346	0.0205863350679744	0.0874082011709348
AraC/XylS	347	0.0	0.0762841365671742
Fur	347	0.2265524605874427	0.0727095557967618
GntR	347	0.0	0.0869354339083203
LacI/GalR	347	0.0	0.071037806206889
LysR	347	0.0957887880351169	0.0849506341976799
MarR	347	0.059	0.0836591328124757
NtrC/XylR	347	0.545255118243764	0.0711764386015901
TetR	347	0.0418916806637852	0.0792006190077466
AraC/XylS	348	0.6070000000000001	0.109447477361307
Fur	348	0.1354354838709677	0.0786696627507171
GntR	348	0.0	0.0658115078955994
IclR	348	0.6266846153846154	0.064452157030398
LysR	348	0.1983249698309996	0.1183696291893152
NtrC/XylR	348	0.4978810562825025	0.0735860937955933
TetR	348	0.0073557359367702	0.0960819106635704
AraC/XylS	349	0.0	0.0808173444035457
Fur	349	0.3995978022504677	0.1561109997996393
GntR	349	0.0	0.088506432401207
LacI/GalR	349	0.0	0.1684107803179427
LysR	349	0.1512599836427667	0.0867543657568816
MarR	349	0.0	0.1317770842747237
NtrC/XylR	349	0.2911733976912979	0.089356856920948
TetR	349	0.0128820359372011	0.0831828826337726
AraC/XylS	350	0.3119034267912772	0.0838925096809066
Fur	350	0.186210954735001	0.1755283496296568
GntR	350	0.0466975308641975	0.146738856990307
LysR	350	0.2859396729618291	0.0997666122930238
MarR	350	0.0	0.1058734121904697
NtrC/XylR	350	0.6543533364813527	0.0941081013338729
TetR	350	0.0386621658968291	0.0969581408385118
AraC/XylS	351	0.0	0.0738514052523802
Fur	351	0.2317066666666666	0.0780453681851632
GntR	351	0.0	0.0718400919502505
LacI/GalR	351	0.0588465447154471	0.0648954685345085
LysR	351	0.1067359986565871	0.1033807420799579
MarR	351	0.1352762430939226	0.0809925802341035
NtrC/XylR	351	0.4808337903669772	0.1413679494248888
TetR	351	0.0178381980718427	0.1136740188247408
AraC/XylS	352	0.3860550363447559	0.0918881570588326
Fur	352	0.5864343883357042	0.0675243873773285
GntR	352	0.1097472118959107	0.0665889929442457
IclR	352	0.0	0.1119545114661264
LacI/GalR	352	0.1150821114369501	0.0993999398223263
LysR	352	0.2857544271669584	0.0897370917387066
MarR	352	0.0	0.0722855466798679
NtrC/XylR	352	0.4424481455167934	0.0995381172297757
TetR	352	0.011509089343694	0.1012858042881259
AraC/XylS	353	0.0418222787497409	0.0915917471032958
Fur	353	0.3776463448378221	0.1417006417006417
GntR	353	0.0	0.1338634400817813
IclR	353	0.0	0.0979159023274436
LacI/GalR	353	0.0	0.0485337995032263
LysR	353	0.080860693400167	0.1043303023974434
MarR	353	0.0838269749518304	0.0889420125205143
NtrC/XylR	353	0.45670563876042	0.0869184294482103
TetR	353	0.0628343482387772	0.1047358076027822
AraC/XylS	354	0.0	0.1052397990297823
Fur	354	0.3310271624277454	0.1335699325355477
GntR	354	0.0	0.0893733709754857
LysR	354	0.2242994725674036	0.0835037612233003
MarR	354	0.0	0.0919967175489192
NtrC/XylR	354	0.6781498892009645	0.1112239663811321
TetR	354	0.0196719923218426	0.0810668126163814
AraC/XylS	355	0.27475	0.1133942340531815
Fur	355	0.2500269534050179	0.0559466198275893
GntR	355	0.2140148698884758	0.0727467057656078
LacI/GalR	355	0.0	0.0813119245035182
LysR	355	0.1501634898112875	0.1308227645751608
MarR	355	0.0807757575757575	0.0894333075131393
NtrC/XylR	355	0.5460737167967437	0.0777234006165356
TetR	355	0.0254813554006687	0.0977815867486984
Fur	356	0.2195936305016673	0.0382789855072463
IclR	356	0.0	0.1198131219799851
LacI/GalR	356	0.0	0.1229324016680154
LysR	356	0.1911688066930971	0.1137908705666826
MarR	356	0.0	0.0835079357993994
NtrC/XylR	356	0.6694684910948032	0.0983448484895277
TetR	356	0.0204307720108277	0.1152645563165413
AraC/XylS	357	0.0283094496365524	0.0609489170875598
Fur	357	0.5444154593844017	0.0603868539678363
GntR	357	0.093395061728395	0.1054352320321841
LysR	357	0.1252376561229684	0.1044956295064209
MarR	357	0.0	0.0797601065708796
NtrC/XylR	357	0.2866184545572146	0.1159135945014836
TetR	357	0.033294082018676	0.1147647645520685
AraC/XylS	358	0.0	0.0875853738107653
Fur	358	0.3258166366427234	0.0404805511948369
GntR	358	0.0432751937984496	0.0854866434658416
IclR	358	0.1287553191489361	0.1331286186377846
LacI/GalR	358	0.0	0.0758590662388569
LysR	358	0.0419951118541517	0.0735310477360255
MarR	358	0.0786666666666666	0.0953446299979267
NtrC/XylR	358	0.5376083741028118	0.1501639958767154
TetR	358	0.0108297650213648	0.1122685559132938
AraC/XylS	359	0.417	0.098060308747366
Fur	359	0.0	0.1013378095205723
GntR	359	0.0	0.1323704903127607
LysR	359	0.1865541422827318	0.1017916031644073
MarR	359	0.0273668571428571	0.0735947305530003
NtrC/XylR	359	0.4977188198360304	0.1266943165192428
TetR	359	0.0306148474858178	0.0898066179706199
AraC/XylS	360	0.0	0.0923884812507572
Fur	360	0.326244399767866	0.1443514927111591
GntR	360	0.0	0.0938306051442101
LacI/GalR	360	0.096655589123867	0.093976070381322
LysR	360	0.1500789080517852	0.1154778170614026
MarR	360	0.1186590476190476	0.0601715771568501
NtrC/XylR	360	0.3490347676396403	0.1185459774057335
TetR	360	0.0266721629255839	0.1073608350565798
AraC/XylS	361	0.0	0.1277023186573481
Fur	361	0.2332899774774775	0.0822895429631867
GntR	361	0.1052156133828996	0.098474230054346
IclR	361	0.1492061855670103	0.0869469594088383
LacI/GalR	361	0.3511529411764705	0.0751866575012974
LysR	361	0.2106186138065709	0.0965755951743978
NtrC/XylR	361	0.7128347978910369	0.1262317817664293
TetR	361	0.0234814872982314	0.0979561809640815
AraC/XylS	362	0.0556	0.0951507749651476
Fur	362	0.1349952175637859	0.1099089615814656
LacI/GalR	362	0.084635294117647	0.0792343522327182
LysR	362	0.1063788012117836	0.1183571667131905
MarR	362	0.0	0.0721992314585584
NtrC/XylR	362	0.0696865671641791	0.0830616114391757
TetR	362	0.0262238743440372	0.0848179726687218
AraC/XylS	363	0.0	0.0802710547237505
Fur	363	0.2048178846209845	0.0698642832263522
GntR	363	0.050716049382716	0.0997844344291154
IclR	363	0.0	0.1621843915249632
