split	fold	query_id	candidate_hash	TP_rank	TL_rank	Dstar_rank	B_rank	F_rank	outer_fold	query_ligand_id	held_out_protein_id	availability_stratum
Random-edge	1	COC1=CC(=CC(=C1[O-])OC)C(=O)O	f7262ba5c02b7189d8a11221ff70edc2	6246.0	6259.0	232.0	6055.0	6055.0	1	COC1=CC(=CC(=C1[O-])OC)C(=O)O	f7262ba5c02b7189d8a11221ff70edc2	protein_only
Random-edge	1	C[C@@H](C(=O)O)N	60feb0dfbdfa96c198c39b45781a4348	1.0	6.0	3.0	1.0	1.0	1	C[C@@H](C(=O)O)N	60feb0dfbdfa96c198c39b45781a4348	both
Random-edge	1	C[C@@H](C(=O)[O-])O	ea9fc0943b77b21ed777b870e6597352	5924.0	2.0	12.0	2.0	2.0	1	C[C@@H](C(=O)[O-])O	ea9fc0943b77b21ed777b870e6597352	ligand_only
Random-edge	1	C[C@@H]1CCC2(C(CC([C@H](O2)C(C)C(=O)C3=CC=CN3)C)C)O[C@@H]1CC4=NC5=C(C=CC=C5O4)C(=O)O	53c420ca7bd1d18f9465981edcfd856a	2149.0	1.0	2.0	1.0	1.0	1	C[C@@H]1CCC2(C(CC([C@H](O2)C(C)C(=O)C3=CC=CN3)C)C)O[C@@H]1CC4=NC5=C(C=CC=C5O4)C(=O)O	53c420ca7bd1d18f9465981edcfd856a	ligand_only
Random-edge	1	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O	48093dd13f4e8f02aba518dd7f2420fb	1829.0	4.0	64.0	4.0	3.0	1	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O	48093dd13f4e8f02aba518dd7f2420fb	ligand_only
Random-edge	1	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	ca6fe1e81549cc622fa0e903e32acaba	89.0	5229.0	64.0	85.0	89.0	1	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	ca6fe1e81549cc622fa0e903e32acaba	protein_only
Random-edge	1	C[C@H](C(=O)[O-])[C@@](CC(=O)[O-])(C(=O)[O-])O	2ac1fc3edc70d832fcf553664d8e3ee7	1109.0	1452.0	2875.0	2810.0	2811.0	1	C[C@H](C(=O)[O-])[C@@](CC(=O)[O-])(C(=O)[O-])O	2ac1fc3edc70d832fcf553664d8e3ee7	neither
Random-edge	1	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	6a237bfc0e1d23e9ad904ab88ad2c93f	2729.0	1.0	7.0	1.0	1.0	1	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	6a237bfc0e1d23e9ad904ab88ad2c93f	ligand_only
Random-edge	1	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	6a237bfc0e1d23e9ad904ab88ad2c93f	2729.0	5.0	19.0	5.0	5.0	1	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	6a237bfc0e1d23e9ad904ab88ad2c93f	ligand_only
Random-edge	1	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	6a237bfc0e1d23e9ad904ab88ad2c93f	2729.0	1.0	6.0	1.0	1.0	1	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	6a237bfc0e1d23e9ad904ab88ad2c93f	ligand_only
Random-edge	1	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O	a7aee3369bf1cd0dbb2a3b5c687ae75c	4265.0	4391.0	68.0	4189.0	4185.0	1	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O	a7aee3369bf1cd0dbb2a3b5c687ae75c	protein_only
Random-edge	1	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O	a7aee3369bf1cd0dbb2a3b5c687ae75c	4265.0	4392.0	91.0	49.0	50.0	1	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O	a7aee3369bf1cd0dbb2a3b5c687ae75c	neither
Random-edge	1	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O	471c70c900552b5e9081db33b52a5ab4	1808.0	1.0	28.0	10.0	10.0	1	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O	471c70c900552b5e9081db33b52a5ab4	both
Random-edge	1	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O	471c70c900552b5e9081db33b52a5ab4	1804.0	3.0	23.0	40.0	12.0	1	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O	471c70c900552b5e9081db33b52a5ab4	ligand_only
Random-edge	1	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	a1a3f0ca97e2d301588bead4f4b7ffac	4108.0	4247.0	3859.0	3750.0	3750.0	1	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	a1a3f0ca97e2d301588bead4f4b7ffac	neither
Random-edge	1	C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O	779729355b39f0a9064b8cd257dc0f03	3071.0	1.0	1.0	1.0	1.0	1	C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O	779729355b39f0a9064b8cd257dc0f03	ligand_only
Random-edge	1	N[C@@H](Cc1ccc(O)cc1)C(O)=O	4e24e09249b48350fb212b729ce47dc7	1981.0	2256.0	10.0	10.0	10.0	1	N[C@@H](Cc1ccc(O)cc1)C(O)=O	4e24e09249b48350fb212b729ce47dc7	neither
Random-edge	1	O=C(C1=C[C@@]([C@@]23C[C@H]1C)([H])/C=C\CCCC[C@]4([H])C=C[C@]5([H])[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)C7)[C@H](O)C6)CCC[C@@]5([H])[C@]4(C)C(OC(C(O3)=O)=C2C)=O)O	3aca75f20be539e77372177c470e3961	1487.0	1.0	1.0	1.0	1.0	1	O=C(C1=C[C@@]([C@@]23C[C@H]1C)([H])/C=C\CCCC[C@]4([H])C=C[C@]5([H])[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)C7)[C@H](O)C6)CCC[C@@]5([H])[C@]4(C)C(OC(C(O3)=O)=C2C)=O)O	3aca75f20be539e77372177c470e3961	ligand_only
Random-edge	1	O=C1CCCCC1	494c67d1f724e58282cc63a737ba518f	1857.0	2144.0	22.0	6.0	6.0	1	O=C1CCCCC1	494c67d1f724e58282cc63a737ba518f	neither
Random-edge	1	OC(=O)CCCC([O-])=O	0eff3dcdb6f0ee4910cadd8d9338a5eb	1.0	765.0	7.0	1.0	1.0	1	OC(=O)CCCC([O-])=O	0eff3dcdb6f0ee4910cadd8d9338a5eb	protein_only
Random-edge	1	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	70486e9a70fd07afad407569bd60334b	2891.0	3111.0	195.0	165.0	166.0	1	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	70486e9a70fd07afad407569bd60334b	neither
Random-edge	1	OC[C@@H](O)COP([O-])([O-])=O	06bc8aafa080776910698cca6a27fab3	172.0	567.0	5252.0	5181.0	5181.0	1	OC[C@@H](O)COP([O-])([O-])=O	06bc8aafa080776910698cca6a27fab3	neither
Random-edge	1	OC[C@@H](O)COP([O-])([O-])=O	3280f0bb9f328d91ed4859b283861585	1286.0	1615.0	5514.0	5459.0	5459.0	1	OC[C@@H](O)COP([O-])([O-])=O	3280f0bb9f328d91ed4859b283861585	neither
Random-edge	1	OC[C@@H](O)COP([O-])([O-])=O	c8dcc87318ab75c2006480f939687cbe	5118.0	1.0	9.0	1.0	1.0	1	OC[C@@H](O)COP([O-])([O-])=O	c8dcc87318ab75c2006480f939687cbe	ligand_only
Random-edge	1	OO	0287f16df251d497c5ab43fb176a970a	3.0	470.0	1867.0	3.0	3.0	1	OO	0287f16df251d497c5ab43fb176a970a	protein_only
Random-edge	1	OO	096938ba652e67f243b3403d11e00f02	9.0	341.0	2306.0	118.0	118.0	1	OO	096938ba652e67f243b3403d11e00f02	protein_only
Random-edge	1	Oc1ccccc1O	d71a5f0ba47b0a0edf233917ad3c036d	5479.0	3.0	12.0	3.0	3.0	1	Oc1ccccc1O	d71a5f0ba47b0a0edf233917ad3c036d	ligand_only
Random-edge	1	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	aee953e190201272e2f2d1894dd83040	1.0	4566.0	60.0	1.0	2.0	1	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	aee953e190201272e2f2d1894dd83040	protein_only
Random-edge	1	[Cd+2]	c32541dbbb3edb7ae8661e485f2b60b2	4973.0	327.0	904.0	3264.0	3264.0	1	[Cd+2]	c32541dbbb3edb7ae8661e485f2b60b2	neither
Random-edge	1	[NH3+]CCC([O-])=O	bd68a4e83f1646c8e856531312713470	4809.0	4909.0	1656.0	1579.0	1579.0	1	[NH3+]CCC([O-])=O	bd68a4e83f1646c8e856531312713470	neither
Random-edge	1	c1cc2cc3cccc(N)c3nc2c(N)c1	27e8f13d77a01af2c9129bf6c6703e9a	1031.0	30.0	103.0	55.0	50.0	1	c1cc2cc3cccc(N)c3nc2c(N)c1	27e8f13d77a01af2c9129bf6c6703e9a	ligand_only
Random-edge	1	c1ccc(cc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1	f22c0d98570603151db155bf02418a01	6124.0	6140.0	313.0	171.0	171.0	1	c1ccc(cc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1	f22c0d98570603151db155bf02418a01	neither
Random-edge	1	ion:Co2+	c492587cf73af64110aea83193d6eb10	5017.0	5010.0	2899.0	5017.0	5017.0	1	ion:Co2+	c492587cf73af64110aea83193d6eb10	protein_only
Random-edge	1	ion:Cu2+	cf1ac1423df53baa207595f5ca539e78	5263.0	5257.0	2710.0	5263.0	5263.0	1	ion:Cu2+	cf1ac1423df53baa207595f5ca539e78	protein_only
Random-edge	1	ion:Cu_unspecified	cf1ac1423df53baa207595f5ca539e78	5276.0	5255.0	5879.0	5276.0	5276.0	1	ion:Cu_unspecified	cf1ac1423df53baa207595f5ca539e78	protein_only
Random-edge	1	ion:Fe2+	0fc4f1cf0a34ed8f04cb6c9bbb28ae2b	5.0	406.0	95.0	5.0	4.0	1	ion:Fe2+	0fc4f1cf0a34ed8f04cb6c9bbb28ae2b	protein_only
Random-edge	1	ion:Fe_unspecified	26604a123431d44923df375904dd81c4	18.0	982.0	85.0	18.0	18.0	1	ion:Fe_unspecified	26604a123431d44923df375904dd81c4	protein_only
Random-edge	1	ion:Mn2+	7b71740b12a1db903033d68260a33d5b	19.0	3167.0	321.0	19.0	19.0	1	ion:Mn2+	7b71740b12a1db903033d68260a33d5b	protein_only
Random-edge	1	ion:Mn2+	c9628b34dc883949471b57efe94bd01f	5136.0	5134.0	415.0	5136.0	5136.0	1	ion:Mn2+	c9628b34dc883949471b57efe94bd01f	protein_only
Random-edge	1	ion:Mn_unspecified	a8fb3b1423eed8a2137a306099401f85	19.0	4292.0	23.0	19.0	19.0	1	ion:Mn_unspecified	a8fb3b1423eed8a2137a306099401f85	protein_only
Random-edge	1	ion:Mn_unspecified	b790af1281f28e7517eaf5f17f15ff02	64.0	4665.0	1078.0	64.0	64.0	1	ion:Mn_unspecified	b790af1281f28e7517eaf5f17f15ff02	protein_only
Random-edge	1	ion:Ni2+	6d977bb96b25187abc5348661bf9f009	2845.0	2822.0	527.0	2845.0	2845.0	1	ion:Ni2+	6d977bb96b25187abc5348661bf9f009	protein_only
Random-edge	1	ion:Ni2+	c32541dbbb3edb7ae8661e485f2b60b2	4984.0	4971.0	1.0	4984.0	4973.0	1	ion:Ni2+	c32541dbbb3edb7ae8661e485f2b60b2	protein_only
Random-edge	1	ion:Zn2+	c492587cf73af64110aea83193d6eb10	5070.0	5009.0	2877.0	5070.0	5070.0	1	ion:Zn2+	c492587cf73af64110aea83193d6eb10	protein_only
Random-edge	1	ion:Zn_unspecified	2cec97575248cdc2617b825f9db1f03b	1252.0	1158.0	503.0	1252.0	1252.0	1	ion:Zn_unspecified	2cec97575248cdc2617b825f9db1f03b	protein_only
Random-edge	1	ion:Zn_unspecified	91e8ccc3c27b7b9d8403ea57535de8f0	3767.0	3719.0	344.0	3767.0	3764.0	1	ion:Zn_unspecified	91e8ccc3c27b7b9d8403ea57535de8f0	protein_only
Random-edge	2	C(=C/C(=O)O)\C(=O)O	6fd6e7e8a06f72623e4c00b3318ab2b7	2878.0	13.0	21.0	86.0	23.0	2	C(=C/C(=O)O)\C(=O)O	6fd6e7e8a06f72623e4c00b3318ab2b7	ligand_only
Random-edge	2	C(=CC(=O)O)C(=CC(=O)O)C(=O)O	274e67c5a1ff0653d52d9adb7ba107d2	1.0	1359.0	1.0	1.0	1.0	2	C(=CC(=O)O)C(=CC(=O)O)C(=O)O	274e67c5a1ff0653d52d9adb7ba107d2	protein_only
Random-edge	2	C(C(=O)O)C(=O)O	4c6a3ba1b3cc548947cd27c0251684f9	2129.0	2213.0	755.0	2194.0	2195.0	2	C(C(=O)O)C(=O)O	4c6a3ba1b3cc548947cd27c0251684f9	protein_only
Random-edge	2	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	49211f7755ebb7ddb1ce617d4b2f5b04	109.0	42.0	224.0	161.0	137.0	2	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	49211f7755ebb7ddb1ce617d4b2f5b04	both
Random-edge	2	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	c1f5d8896f8df82c4ddb47d06271ebaa	5001.0	5027.0	1934.0	4895.0	4896.0	2	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	c1f5d8896f8df82c4ddb47d06271ebaa	protein_only
Random-edge	2	C(C(C(=O)O)O)C(=O)O	9f8b59b14305e26cf7eef28b1555c1b4	4051.0	4198.0	3719.0	3661.0	3661.0	2	C(C(C(=O)O)O)C(=O)O	9f8b59b14305e26cf7eef28b1555c1b4	neither
Random-edge	2	C(C(C(=O)[O-])O)O	3393553806422365e2c79d33fa1fba35	1308.0	13.0	1081.0	26.0	29.0	2	C(C(C(=O)[O-])O)O	3393553806422365e2c79d33fa1fba35	ligand_only
Random-edge	2	C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O	b69733282dba9d9c66611dcc06e86583	4653.0	2.0	2.0	2.0	2.0	2	C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O	b69733282dba9d9c66611dcc06e86583	ligand_only
Random-edge	2	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	21b0d97947ce4efca8d731c2fbf87b47	1.0	1213.0	91.0	1.0	1.0	2	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	21b0d97947ce4efca8d731c2fbf87b47	protein_only
Random-edge	2	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	79ea0e19e24ee6d6775c70c7de8ff63d	3127.0	3331.0	3158.0	3041.0	3041.0	2	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	79ea0e19e24ee6d6775c70c7de8ff63d	neither
Random-edge	2	C(CC(=O)O)C(C(=O)O)NCC(C(C(C(CO)O)O)O)O	50ceda2a9ee123a7f6ea288fedb77348	2064.0	16.0	5.0	31.0	1.0	2	C(CC(=O)O)C(C(=O)O)NCC(C(C(C(CO)O)O)O)O	50ceda2a9ee123a7f6ea288fedb77348	ligand_only
Random-edge	2	C(CC(=O)O)CC(=O)O	181f695be898b807f50c04356f61abaa	614.0	3.0	93.0	3.0	9.0	2	C(CC(=O)O)CC(=O)O	181f695be898b807f50c04356f61abaa	ligand_only
Random-edge	2	C(CC(=O)O)CC(=O)O	6fd6e7e8a06f72623e4c00b3318ab2b7	2878.0	1.0	1.0	1.0	1.0	2	C(CC(=O)O)CC(=O)O	6fd6e7e8a06f72623e4c00b3318ab2b7	ligand_only
Random-edge	2	C(CC(=O)[O-])[C@@H](C(=O)[O-])NC=O	6b4ed5ac602337882e9882a02b6c5d11	2770.0	1.0	85.0	1.0	1.0	2	C(CC(=O)[O-])[C@@H](C(=O)[O-])NC=O	6b4ed5ac602337882e9882a02b6c5d11	ligand_only
Random-edge	2	C(C[C@@H](C(=O)O)N)CN=C(N)N	c1ef8f5a845c0fb35c0194373e4721e1	24.0	4.0	1.0	12.0	1.0	2	C(C[C@@H](C(=O)O)N)CN=C(N)N	c1ef8f5a845c0fb35c0194373e4721e1	both
Random-edge	2	C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O	4f8e22a41df9a885a8f3de9ccf4c4266	2020.0	128.0	60.0	1974.0	1960.0	2	C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O	4f8e22a41df9a885a8f3de9ccf4c4266	ligand_only
Random-edge	2	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	875dd7414f6c9b7ce9b555da6270337d	3778.0	40.0	2859.0	606.0	609.0	2	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	875dd7414f6c9b7ce9b555da6270337d	both
Random-edge	2	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	48675ef975ae6cb889bf0f132833bcb7	1837.0	2124.0	628.0	631.0	631.0	2	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	48675ef975ae6cb889bf0f132833bcb7	neither
Random-edge	2	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	7f15d13509f293473f51c8a2df056680	3255.0	3450.0	4194.0	4203.0	4203.0	2	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	7f15d13509f293473f51c8a2df056680	neither
Random-edge	2	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O	0544ae6ac6e7dd6ca5dc2aa8872eecc9	135.0	535.0	416.0	442.0	442.0	2	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O	0544ae6ac6e7dd6ca5dc2aa8872eecc9	neither
Random-edge	2	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	c6c1932de8b804b80c9900787260eb3d	41.0	5146.0	10.0	47.0	57.0	2	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	c6c1932de8b804b80c9900787260eb3d	protein_only
Random-edge	2	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O)O)O)O	79ea0e19e24ee6d6775c70c7de8ff63d	3233.0	3330.0	1952.0	3226.0	3227.0	2	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O)O)O)O	79ea0e19e24ee6d6775c70c7de8ff63d	protein_only
Random-edge	2	C([C@H]([C@H](CO)O)O)O	c1a3dc76bc40701ac406cdc2b144a915	4928.0	5021.0	1812.0	1712.0	1712.0	2	C([C@H]([C@H](CO)O)O)O	c1a3dc76bc40701ac406cdc2b144a915	neither
Random-edge	2	C([C@H]([C@H]([C@@H](C=O)O)O)O)O	32e7363104afe067f8a31e761a3747a5	1295.0	1622.0	3307.0	3188.0	3189.0	2	C([C@H]([C@H]([C@@H](C=O)O)O)O)O	32e7363104afe067f8a31e761a3747a5	neither
Random-edge	2	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	9c3057cce677d596b6b0a92bb71932cb	3966.0	4119.0	3909.0	3877.0	3877.0	2	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	9c3057cce677d596b6b0a92bb71932cb	neither
Random-edge	2	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	8a5c7b0e96ff785f5c99e66aaa1e2b2a	3578.0	3709.0	951.0	3545.0	3547.0	2	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	8a5c7b0e96ff785f5c99e66aaa1e2b2a	protein_only
Random-edge	2	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	a2d189749af6d11797f208916dc8dacd	4171.0	4276.0	987.0	4102.0	4100.0	2	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	a2d189749af6d11797f208916dc8dacd	protein_only
Random-edge	2	C1(C(C(C(C(C1O)O)O)O)O)O	75a3b6f8b6d45965525d324935262d85	3010.0	3219.0	2564.0	2406.0	2409.0	2	C1(C(C(C(C(C1O)O)O)O)O)O	75a3b6f8b6d45965525d324935262d85	neither
Random-edge	2	C12=C(NC(=O)N1)NC(=O)NC2=O	1dfbfd4fe197a313a91ec897f8989113	785.0	1122.0	793.0	938.0	938.0	2	C12=C(NC(=O)N1)NC(=O)NC2=O	1dfbfd4fe197a313a91ec897f8989113	protein_only
Random-edge	2	C1=C(C=C(C(=C1Cl)O)Cl)Cl	ed9cae1a10e942672ea732b0227b21f7	6019.0	4.0	1.0	4.0	1.0	2	C1=C(C=C(C(=C1Cl)O)Cl)Cl	ed9cae1a10e942672ea732b0227b21f7	ligand_only
Random-edge	2	C1=CC(=C(C=C1C(=O)O)O)[O-]	7e35611ff47b4475dfeb604b526175e8	3233.0	3429.0	33.0	17.0	30.0	2	C1=CC(=C(C=C1C(=O)O)O)[O-]	7e35611ff47b4475dfeb604b526175e8	neither
Random-edge	2	C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)O)O	de22dd68ad2a20975814057d3b412b56	5645.0	1.0	2.0	1.0	1.0	2	C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)O)O	de22dd68ad2a20975814057d3b412b56	ligand_only
Random-edge	2	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	de22dd68ad2a20975814057d3b412b56	2.0	10.0	2.0	5.0	5.0	2	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	de22dd68ad2a20975814057d3b412b56	both
Random-edge	2	C1=CC(=C(C=C1CC(=O)O)Cl)O	28995a05778b7991174ba659d0c59eee	1049.0	2.0	149.0	2.0	4.0	2	C1=CC(=C(C=C1CC(=O)O)Cl)O	28995a05778b7991174ba659d0c59eee	ligand_only
Random-edge	2	C1=CC(=C(C=C1Cl)Cl)O	ed9cae1a10e942672ea732b0227b21f7	6019.0	24.0	9.0	24.0	16.0	2	C1=CC(=C(C=C1Cl)Cl)O	ed9cae1a10e942672ea732b0227b21f7	ligand_only
Random-edge	2	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	ed9cae1a10e942672ea732b0227b21f7	32.0	24.0	61.0	34.0	17.0	2	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	ed9cae1a10e942672ea732b0227b21f7	both
Random-edge	2	C1=CC(=C(C=C1N)O)C(=O)[O-]	70f81efe2e633d3049babd7e342e9b08	2907.0	3123.0	1083.0	880.0	884.0	2	C1=CC(=C(C=C1N)O)C(=O)[O-]	70f81efe2e633d3049babd7e342e9b08	neither
Random-edge	2	C1=CC(=C(C=C1O)C(=O)O)O	33f0d6ab60f41030462812b293488bb3	1317.0	33.0	8.0	211.0	147.0	2	C1=CC(=C(C=C1O)C(=O)O)O	33f0d6ab60f41030462812b293488bb3	ligand_only
Random-edge	2	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	f989fd5b26380b589faf7a7bb8a524cb	6298.0	6305.0	287.0	6110.0	6103.0	2	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	f989fd5b26380b589faf7a7bb8a524cb	protein_only
Random-edge	2	C1=CC(=CC(=C1)Br)C(=O)[O-]	7778980e5ac87e0bb8e6c8cfea5ef5af	2.0	2.0	2.0	2.0	2.0	2	C1=CC(=CC(=C1)Br)C(=O)[O-]	7778980e5ac87e0bb8e6c8cfea5ef5af	both
Random-edge	2	C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N	fb6e88c6713a37167434ab00fcd8dc48	6347.0	1.0	12.0	1.0	1.0	2	C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N	fb6e88c6713a37167434ab00fcd8dc48	ligand_only
Random-edge	2	C1=CC(=CC(=C1)O)CCC(=O)[O-]	62040962c3fe17fc1c7f7539ddf2f4d3	2506.0	1.0	1.0	1.0	1.0	2	C1=CC(=CC(=C1)O)CCC(=O)[O-]	62040962c3fe17fc1c7f7539ddf2f4d3	ligand_only
Random-edge	2	C1=CC(=CC=C1C(=O)O)O	ec3d822b62cf0c4398f20bc111373d53	5971.0	2.0	46.0	38.0	29.0	2	C1=CC(=CC=C1C(=O)O)O	ec3d822b62cf0c4398f20bc111373d53	both
Random-edge	2	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	65286cb7c8215f289fd210bb395278d4	6.0	15.0	5.0	7.0	7.0	2	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	65286cb7c8215f289fd210bb395278d4	both
